price_usd
8012.085781814529
8906.902675151074
8348.665665079325
9363.22420680057
9890.701658194865
9894.136123789158
9658.606058375473
8552.989118581636
8902.20195010789
5214.189112383918
6145.770891252399
6255.000398693634
6859.424923721944
6878.781212589853
7242.5109294929825
7538.557687279841
8966.307014689282
9566.777187205966
9375.29710843331
9170.361063506127
9662.70587254818
9662.858709002241
9469.473456163696
9360.247968201687
9013.90556467614
9132.908369533492
9234.314674712627
9168.402736564132
9691.825138917147
11812.094307268515
11739.131006414418
11864.905810156475
11676.385305081287
11481.481823317012
10177.789718049991
10439.38467226404
11083.99836119821
10743.19287975935
10546.65625537982
11286.541942043945
11365.814131026178
13106.04601925958
13778.637638352931
14818.45891122149
16095.561510630652
18689.528655825852
17718.972832629497
19139.111575237486
18807.09540322016
23863.85484171969
26476.130137019492
32163.824935335215
40296.5290038294
36254.713079410845
32068.08737440817
34199.51981036302
39279.41286897885
46941.29208582354
56377.63347790987
46653.52639939581
49019.36859236582
61315.197932766816
58376.15847137206
55832.418109618324
57060.40665471088
59979.39281571831
60273.86667694734
50133.1073963654
57812.96915967891
58771.881689509355
46780.902304688214
37520.31767547438
34775.07941347281
35546.98596483364
35666.14977877309
35581.64226773201
32023.973901774916
34729.89077801021
33704.53847440508
31588.6713510167
34213.59993217662
41754.16660435275
44647.57760300116
47088.85313451467
48933.689151311635
48936.537254142204
50013.02994694588
45196.488277558245
48266.62707279063
42856.855164224515
47777.762019063
55125.460337680444
61165.63564211521
61572.14043422243
61837.257002978935
61661.35866372036
64660.33535267343
60082.91166841709
54533.40388242691
49161.99070957517
49242.302324071476
46970.057050727024
50663.48710213215
47816.07767640849
41756.66232397826
43226.65026980921
35180.435462830384
38232.17873217708
41493.690050910525
42254.738123237206
40192.75912143141
39090.202153609054
39463.14681149058
38903.69354800599
42201.939920688186
44510.84421762133
45842.14476317382
42796.39747810973
40450.37930543977
39561.78019075613
37820.61176529208
35573.31019883488
30189.333177005963
29491.507947760598
29088.236452817226
29872.3603087139
28374.14499732395
19047.41782828195
21525.88036221139
19268.227002666128
21589.628101459668
21193.08334336837
22506.199573628986
23653.459549430798
22984.57953144855
24433.653747243658
21175.232732989512
20069.953331596196
19814.5642451146
21707.38731931814
20131.675305714027
18939.970580499372
19314.463835217448
19418.037989243952
19072.780513358884
19203.86547117714
20800.70708772471
21282.985109422694
16797.98748257006
16712.729525794817
16456.156062496684
16923.38287008033
17125.364927688952
16806.48559206152
16848.568708323422
16540.693624776803
16950.861521853905
21019.20661402266
22771.023287021784
23022.23299135344
23340.34958553934
21889.432080049624
24642.79087073843
23157.038107459524
22348.32991538815
20521.55615175117
27107.792183504385
27670.199498496833
28498.94463304862
27968.12804705512
30312.16187965924
27861.640663476548
29217.944046809913
28887.741045523366
26798.126271474703
27093.79110149735
26848.23993959246
27066.371328526235
25858.12289218562
26501.044442233673
30537.816664634793
30583.619599697537
30264.19734525722
30297.971400125534
29710.155935991766
29356.74774591667
29046.800457023197
