Rank,Name,Ticker,Market cap,Price,Circulating supply,id
21,Polygon,MATIC,2370001610.3241763,0.34685900509366047,8001489375,matic-network
22,Uniswap,UNI,1665428166.3442647,3.650215234803636,719951897,uniswap
32,Decentraland,MANA,1171084434.3024461,0.7834237238595246,1849227341,decentraland
38,ApeCoin,APE,1088258833.752277,3.637041453742256,299531250,apecoin
44,Axie Infinity,AXS,1280493996.2543507,12.999659334571115,81550296,axie-infinity
45,The Sandbox,SAND,1006464550.5095204,0.8032955631895597,1258626081,the-sandbox
50,Maker,MKR,661428358.1254991,735.5573650502479,977631,maker
54,Aave,AAVE,684361971.5268912,49.41939593200462,13890139,aave
57,The Graph,GRT,731324095.9989125,0.09938800905565687,6900000000,the-graph
61,OKB,OKB,2624001460.0255246,10.239257677374267,60000000,okb
63,Fantom,FTM,558599165.5006732,0.22037465609046364,2545006273,fantom
72,PancakeSwap,CAKE,399270457.467226,2.671956657712637,149518479,pancakeswap-token
73,STEPN,GMT,360832489.6817336,0.603703516063956,600000000,stepn
78,Gala,GALA,403506697.68831664,0.05352741271180973,6977205436,gala
79,Nexo,NEXO,344980421.5275432,0.6153223713472115,560000011,nexo
80,XDC Network,XDC,362287226.6366774,0.029505504317153805,12305012699,xdce-crowd-sale
85,Curve DAO Token,CRV,228315641.44381142,0.5839839200663519,538289277,curve-dao-token
90,1inch Network,1INCH,296163138.1699028,0.5530416774475572,535985588,1inch
93,Gnosis,GNO,268736844.5413854,104.23559282195949,2579588,gnosis
101,Convex Finance,CVX,225784562.76379377,3.5775165865676417,63437750,convex-finance
106,Synthetix,SNX,345820701.7151755,1.558356477692659,114841533,havven
107,Kyber Network Crystal v2,KNC,128289668.71716699,1.2549785306361083,177809350,kyber-network-crystal
109,Serum,SRM,273114737.52823704,0.8351875498935168,263244669,serum
110,Ankr,ANKR,204956788.7184584,0.025160178614483338,8162899378,ankr
111,0x,ZRX,210485684.8245357,0.24967906716768784,847496055,0x
112,Audius,AUDIO,202347391.37456104,0.2820642682875631,719623350,audius
121,WOO Network,WOO,150906256.26871282,0.14375118654230118,1066247433,woo-network
122,Immutable X,IMX,167819677.17447758,0.7138510688940733,235284001,immutable-x
124,SXP,SXP,166465031.5847021,0.3417859234889038,488142272,swipe
126,Livepeer,LPT,181734045.51630965,7.084961887507928,24028062,livepeer
127,Ethereum Name Service,ENS,222481307.8765283,8.97389899087584,20244862,ethereum-name-service
130,Balancer,BAL,135254693.1252631,3.9558279732558552,40557372,balancer
133,yearn.finance,YFI,138875135.64144695,4393.803593871883,36638,yearn-finance
135,UMA,UMA,159197418.39729664,2.377416668715122,67029782,uma
137,Polymath,POLY,153085422.81169802,0.17063957432221533,898760830,polymath
138,SwissBorg,CHSB,154729075.32265386,0.16199493256986383,1000000000,swissborg
139,Lido DAO,LDO,199873556.0195852,0.46244348313182904,312951154,lido-dao
140,Celsius,CEL,238866144.43335566,0.5680978203721256,238863520,celsius-degree-token
144,Bancor,BNT,133285207.05282708,0.4838819812698692,275399814,bancor
