Rank,Name,Ticker,Market cap,Price,Circulating supply,id
41,OKB,OKB,1749752197.4360666,6.237908935791955,60000000,okb
29,Maker,MKR,535870038.5425424,594.0449725610874,1005577,maker
35,Synthetix Network Token,SNX,418554467.43661255,3.785343043779768,90780659,havven
33,Aave,LEND,395181202.1439304,0.3134502227687097,1299999942,ethlend
48,0x,ZRX,286211234.3664059,0.400489226636018,713994632,0x
102,Celsius,CEL,165944974.0965937,0.4597410252183857,238863520,celsius-degree-token
93,Bytom,BTM,154099624.9914279,0.0955326220900386,1311254219,bytom
85,DxChain Token,DX,133259503.85385405,0.0026521946326979,50000000000,dxchain
90,Nexo,NEXO,127311040.51755106,0.2272016893612144,560000011,nexo
94,yearn.finance,YFI,115642867.37689936,3863.4160146489457,29934,yearn-finance
86,Bancor,BNT,115503850.7520901,1.761300384400604,69148529,bancor
101,Divi,DIVI,108169617.65463568,0.0600771551943615,1817855668,divi
95,Swipe,SXP,108066959.0434254,1.6310801771507524,65982752,swipe
107,Status,SNT,106172899.03879274,0.0273640691250411,3470483788,status
114,Aragon,ANT,88860193.2276674,2.6024714836689395,32480881,aragon
111,Band Protocol,BAND,82119521.48196696,3.999459000146156,20494033,band-protocol
126,Reserve Rights,RSR,80210602.01358427,0.0116162771447329,6849999000,reserve-rights-token
121,Matic Network,MATIC,78568099.104334,0.0210022496426778,3746869854,matic-network
123,SwissBorg,CHSB,77991988.62083735,0.1091094889027826,715981686,swissborg
120,Ocean Protocol,OCEAN,72677447.65479766,0.2096645161300869,347937273,ocean-protocol
137,Decentraland,MANA,62162108.34813724,0.0466350373125269,1440735483,decentraland
149,Unibright,UBT,57572116.31347198,0.4099033680400848,148594999,unibright
155,aelf,ELF,48235731.449913405,0.104611219442689,544480200,aelf
162,Fetch.ai,FET,48225028.5268545,0.0755571582324196,745622933,fetch-ai
199,Rocket Pool,RPL,48104084.20909452,3.0425860951647627,10279742,rocket-pool
320,QuarkChain,QKC,41128319.91441616,0.0077178819459706,2146146300,quark-chain
204,Gnosis,GNO,35227429.086390145,31.947773887723987,1104590,gnosis
195,pNetwork,PNT,31793979.86080406,1.100605721988547,31501502,pnetwork
231,Fantom,FTM,31310102.07983804,0.0128959332408303,2101901599,fantom
218,Kleros,PNK,30799509.276128057,0.0633459659782283,485057426,kleros
