Rank,Name,Ticker,Market cap,Price,Circulating supply,id
37,OKB,OKB,1449509487.6187627,5.21101739456404,60000000,okb
27,Maker,MKR,490734839.6213772,550.6687297716512,1005577,maker
42,0x,ZRX,236871431.288375,0.362196041915693,655491538,0x
75,Aave,LEND,121294205.67526576,0.0944499694170883,1299999942,ethlend
45,Synthetix Network Token,SNX,120709624.2560975,1.1521910359365737,187837136,havven
101,Bytom,BTM,111833988.34403808,0.0703292627456326,1076584281,bytom
89,Status,SNT,99381093.26762442,0.0261388467926427,3470483788,status
133,Celsius,CEL,88243557.84707673,0.2436851136651001,238863520,celsius-degree-token
93,DxChain Token,DX,82611410.37255937,0.0016536748158855,50000000000,dxchain
105,Divi,DIVI,74589205.23412484,0.0430985916363866,1730624921,divi
104,Matic Network,MATIC,71998648.93281458,0.0206371382273037,3485612413,matic-network
106,Nexo,NEXO,71868636.72251153,0.1285046181261609,560000011,nexo
110,SwissBorg,CHSB,59173013.81359196,0.083639118441237,710544983,swissborg
124,Bancor,BNT,57891274.34681524,0.8232200649161096,69148554,bancor
127,Decentraland,MANA,56324933.027481325,0.0424335683762987,1368880276,decentraland
123,Unibright,UBT,53422013.88400154,0.3825176606932691,148594999,unibright
126,aelf,ELF,52478633.70139389,0.1138692622480811,544480200,aelf
161,Aragon,ANT,40065325.75832928,1.2100697162256633,31480881,aragon
218,Rocket Pool,RPL,35710536.14645346,2.2491382810406,10279742,rocket-pool
212,Polymath,POLY,33852735.333928905,0.0519239269041525,514270098,polymath
178,Gnosis,GNO,33351324.318135157,30.17152398508737,1104590,gnosis
175,Swipe,SXP,29800891.782732826,0.477089911046112,65982752,swipe
192,Band Protocol,BAND,28620046.95970874,1.3953257962020194,20494033,band-protocol
196,Reserve Rights,RSR,27552958.591083266,0.0040335133413568,6849999000,reserve-rights-token
204,Ocean Protocol,OCEAN,27012816.883484174,0.0774721994986736,335563981,ocean-protocol
77,ZB Token,ZB,23825241.99894386,0.2248497768554388,463288810,zb-token
286,NKN,NKN,19160956.282067243,0.0295249825601169,466666666,nkn
229,Fetch.ai,FET,18437931.139808595,0.0295441504889956,735815356,fetch-ai
342,QuarkChain,QKC,17986279.761728592,0.005561583601201,1687951805,quark-chain
256,Origin Protocol,OGN,17943713.706553966,0.2546367681900267,69867334,origin-protocol
