Rank,Name,Ticker,Market cap,Price,Circulating supply,id
8,Uniswap,UNI,14785796370.078287,28.445598876361355,521162962,uniswap
17,Aave,AAVE,4846770536.142407,390.0044927741032,12430227,aave
36,Synthetix,SNX,3144024461.051114,21.324999550353716,114841533,havven
39,The Graph,GRT,2205921406.925334,1.8007529950600139,1245666867,the-graph
40,SushiSwap,SUSHI,2117041646.016504,16.637596054236152,127244443,sushi
43,Maker,MKR,2023271305.361654,2247.10192913259,995239,maker
48,PancakeSwap,CAKE,1448762398.6824827,11.117545747699166,130813583,pancakeswap-token
50,yearn.finance,YFI,1231417828.7377496,34162.00999919579,36635,yearn-finance
57,Bancor,BNT,1280059331.7334964,8.490333201900047,151891286,bancor
59,UMA,UMA,1243953000.371794,22.150913250973336,56166662,uma
61,Nexo,NEXO,1167807134.521364,2.0838711977205806,560000011,nexo
62,Celsius,CEL,1768167881.9916763,4.6080921708230544,238863520,celsius-degree-token
67,Fantom,FTM,1127071356.4391162,0.4422672267987732,2545006273,fantom
68,0x,ZRX,1049128987.8282928,1.3757799377932476,760407232,0x
69,SwissBorg,CHSB,1116794790.9465535,1.18095458822946,941725238,swissborg
71,Polygon,MATIC,1059771283.3975525,0.21327963753245788,4966397110,matic-network
72,OKB,OKB,4602716729.291075,17.02623183902072,60000000,okb
87,Reserve Rights,RSR,563756047.2533486,0.060168881322038535,9349999000,reserve-rights-token
91,Decentraland,MANA,478595492.1311172,0.36055863728813736,1574490149,decentraland
93,Ocean Protocol,OCEAN,547941425.2442832,1.317617978717333,419026837,ocean-protocol
94,1inch,1INCH,551124289.162094,3.8258856398916588,144195680,1inch
95,ZKSwap,ZKS,643296212.0540651,3.11614131008557,197440000,zkspace
97,Curve DAO Token,CRV,492853477.3012702,2.0479582784272767,242042589,curve-dao-token
105,Reef,REEF,439841222.3802143,0.039015557351789056,11268898338,reef
108,DODO,DODO,392182872.42676497,3.964263594543449,98998613,dodo
111,Badger DAO,BADGER,321886767.0032738,47.1095937548287,7469023,badger-dao
118,Status,SNT,345607229.1326443,0.08874362549734273,3470483788,status
119,Balancer,BAL,464298849.30279785,42.89339617390263,6943831,balancer
121,Serum,SRM,267544980.12206534,5.350899602441307,50000000,serum
125,Fetch.ai,FET,266480369.6725455,0.38643078483520005,746113681,fetch-ai
126,Band Protocol,BAND,286666758.8986776,12.68037554085227,20494033,band-protocol
131,Polymath,POLY,341903859.04585946,0.4240812469537391,595508568,polymath
134,Ankr,ANKR,215842572.73821762,0.033225806761598996,6496232711,ankr
135,Swipe,SXP,208117372.2902604,2.3919385292116675,87536975,swipe
139,saffron.finance,SFI,200185738.83298925,2499.4011008161697,77946,saffron-finance
140,Gnosis,GNO,207989008.32199064,138.23661120779425,1504587,gnosis
144,Aragon,ANT,176445223.35224319,5.029464745156178,39609523,aragon
147,Stratis,STRAX,148301127.84360826,1.4819075511720603,128954456,stratis
150,Injective Protocol,INJ,160717024.96825108,11.915315549435057,15664662,injective-protocol
151,ZB Token,ZB,53905678.577206835,0.40789657792408773,463288810,zb-token
164,Unibright,UBT,163574151.68451256,1.1702789201626804,149999999,unibright
169,Hifi Finance,MFT,142305881.06514898,0.015111967650081175,10000000000,mainframe
170,Populous,PPT,114180498.62242447,3.1518153726829046,53252246,populous
171,aelf,ELF,133267875.83849727,0.2888775412987987,544480200,aelf
173,Origin Protocol,OGN,97262085.3531882,0.458828297511528,259181669,origin-protocol
187,Divi,DIVI,113797429.21752506,0.052126622193607336,2184328494,divi
193,Bytom,BTM,136514513.70248157,0.08219577367321168,1413782069,bytom
197,Unifi Protocol DAO,UNFI,82022590.19104894,33.52769603589919,3396667,unifi-protocol-dao
212,XinFin Network,XDC,442871725.4183757,0.036187823831520936,12249962787,xdce-crowd-sale
213,NXM,NXM,443019706.7056637,63.6262575769393,6374335,nxm
217,Orion Protocol,ORN,342850121.18663615,16.699957193698786,20530000,orion-protocol
221,Mirror Protocol,MIR,237934990.89809805,5.764352000018722,41342026,mirror-protocol
222,The Sandbox,SAND,235746549.92698613,0.3471411554369929,680266194,the-sandbox
225,botXcoin,BOTX,0.0,0.1519543523238793,1632102305,botxcoin
229,Gala,GALA,242686310.92696986,0.032151910648522984,6977205436,gala
241,Rari Governance Token,RGT,157268777.9511593,18.357784210851758,8686189,rari-governance-token
248,WHALE,WHALE,185619737.9246861,35.238582156277324,5239164,whale
255,NFTX,NFTX,153381337.5042877,363.4759344344023,441900,nftx
257,Mask Network,MASK,162068224.83221412,18.00758053691268,9000000,mask-network
260,Tokenlon Network Token,LON,133347533.02727528,6.113237827103021,21803374,tokenlon
266,Rocket Pool,RPL,178469841.15898994,11.132239051556958,10279742,rocket-pool
267,Perpetual Protocol,PERP,131639764.40679435,5.962391920738156,21795505,perpetual-protocol
269,Radix,EXRD,117028460.72849514,0.15822907933774488,734834633,e-radix
271,Axie Infinity,AXS,142445000.01739076,2.5485098953707896,42888284,axie-infinity
277,Audius,AUDIO,158217896.80280912,1.0291116168826604,120000000,audius
278,Akropolis,AKRO,101069686.12302075,0.03849077850121064,2625709236,akropolis
280,Wootrade,WOO,105212475.17116609,0.2946835823539002,382399005,woo-network
282,QuarkChain,QKC,103993351.17961238,0.01614534610034431,6399906497,quark-chain
283,Livepeer,LPT,89562548.88814521,3.8231408657298562,21164655,livepeer
292,AdEx Network,ADX,96235300.93645485,0.8377001664789069,114559672,adex
293,BarnBridge,BOND,83243182.5925671,61.156089612853926,1591743,barnbridge
299,Phala Network,PHA,93142358.48315004,0.6309468459435261,147623146,pha
314,Request,REQ,65404722.10960748,0.08474300215163406,999912165,request-network
