Rank,Name,Ticker,Market cap,Price,Circulating supply,id
16,Polygon,MATIC,10378425851.27852,1.5108902368528407,7537850960,matic-network
72,OKB,OKB,4649942927.815355,17.725097258441995,60000000,okb
33,Fantom,FTM,4480787978.652882,1.767449400498775,2545006273,fantom
22,Uniswap,UNI,4107259774.6016736,9.012953852573917,686699768,uniswap
30,Decentraland,MANA,4018266714.761529,2.686743487271149,1832118598,decentraland
41,Axie Infinity,AXS,3670739105.439305,50.40486473177859,60907500,axie-infinity
38,The Sandbox,SAND,3374459320.953733,3.104788767277588,1088944772,the-sandbox
218,ECOMI,OMI,2593299531.5528803,0.0044470384231857,166285821196,ecomi
56,The Graph,GRT,2126389475.4114687,0.3474632094676663,4715735200,the-graph
55,Gala,GALA,1871597815.7471173,0.2482671105013488,6977205436,gala
50,Aave,AAVE,1848265662.2969327,136.08689962223653,13622275,aave
53,PancakeSwap,CAKE,1762072230.475273,6.4910842774917095,272144110,pancakeswap-token
51,Maker,MKR,1743613905.4818118,1936.8153076445549,977631,maker
95,Celsius,CEL,1330823215.1574504,3.1442174280464203,238863520,celsius-degree-token
145,Frax Share,FXS,1159909206.0172968,20.116307256545078,16209405,frax-share
70,Nexo,NEXO,1125706159.4081454,2.007045364606954,560000011,nexo
215,BitDAO,BIT,1070775375.3061712,1.2461455726866584,586278943,bitdao
83,Convex Finance,CVX,1031147110.8345563,19.89758055992353,51989385,convex-finance
76,Curve DAO Token,CRV,928741520.720198,2.376634770988088,452308509,curve-dao-token
128,Synthetix,SNX,818484473.4321576,3.8747511354597326,114841533,havven
92,yearn.finance,YFI,743105959.5190275,20852.19560908908,36638,yearn-finance
362,Smooth Love Potion,SLP,725008922.208314,0.020248926912892,5129907048,smooth-love-potion
222,NXM,NXM,642762524.8597654,93.50164868494014,6604775,nxm
97,XDC Network,XDC,639180498.9904151,0.0522875426639703,12305012699,xdce-crowd-sale
98,Gnosis,GNO,635403353.3335984,340.7409390590354,1865027,gnosis
133,SushiSwap,SUSHI,622536004.3273393,3.238814737297997,127244443,sushi
112,Livepeer,LPT,605680534.2915757,24.33641484779509,21164655,livepeer
102,Bancor,BNT,593487798.0959468,2.2997059657062398,258486842,bancor
101,1inch Network,1INCH,593485661.6325048,1.4303299055566367,415758807,1inch
353,e-Radix,EXRD,579969817.8887368,0.1474161287107222,734834633,e-radix
