Rank,Name,Ticker,Market cap,Price,Circulating supply,id
26,Maker,MKR,479006349.4651579,550.9243379450294,988338,maker
41,Synthetix Network Token,SNX,107595536.18587564,1.1781598855786313,162251159,havven
47,0x,ZRX,143810456.4230822,0.2299994202120638,625958624,0x
53,OKB,OKB,928000480.2109507,3.2459711022588165,40000000,okb
54,ZB Token,ZB,28966517.732038435,0.2737377750168367,463288810,zb-token
56,Swipe,SXP,122300064.92280516,2.0020774722219676,65373112,swipe
65,Bytom,BTM,141544114.76962522,0.09076108807109864,1002499275,bytom
74,Nexo,NEXO,85822326.69368364,0.1534743397382147,560000011,nexo
83,Centrality,CENNZ,0.0,0.07322931355423119,1069733169,centrality
97,botXcoin,BOTX,0.0,0.037890274594412514,1632102305,botxcoin
115,DxChain Token,DX,50414205.99202539,0.0010493429676708367,50000000000,dxchain
116,Matic Network,MATIC,46751819.92503717,0.01828973734820299,2558503686,matic-network
119,Status,SNT,51040886.95841841,0.014348283220505803,3470483788,status
130,aelf,ELF,32564485.263698593,0.07046995726770382,544480200,aelf
131,Decentraland,MANA,48787472.888668954,0.03675493194292608,1050141509,decentraland
143,Aave,LEND,31401617.867132124,0.027796125929520098,1128357877,ethlend
169,Fetch.ai,FET,13025990.628732828,0.038319189114664774,663141354,fetch-ai
188,Aragon,ANT,23058418.495988145,0.7011543667982303,31173226,aragon
206,Divi,DIVI,21044846.629867367,0.014109795573279526,1493584084,divi
214,Populous,PPT,13217053.997547196,0.36494157650338915,53252246,populous
216,SwissBorg,CHSB,18580801.752422005,0.027172989238643135,683742882,swissborg
218,Ocean Protocol,OCEAN,16732447.024789866,0.04913241289482669,349934502,ocean-protocol
227,Bancor,BNT,17145112.45181647,0.2454664701119347,69148642,bancor
234,Fantom,FTM,20167863.550603595,0.009595915101421448,1813658595,fantom
240,Gnosis,GNO,15366377.745985297,13.940129722527598,1104590,gnosis
242,Unibright,UBT,12664549.103595959,0.08477129794211018,148579219,unibright
265,Orbs,ORBS,0.0,0.006309689154175234,2037141887,orbs
291,Polymath,POLY,13462953.819010716,0.023086967067901157,481763328,polymath
308,Request,REQ,9630045.55069907,0.012488128113814206,784744125,request-network
310,NKN,NKN,12604937.694911692,0.01939056300397217,466666666,nkn
320,The Force Protocol,FOR,7620322.5850072,0.030847368908912057,311488081,force-protocol
328,Reserve Rights,RSR,14214065.136210818,0.002076719159294552,4205530273,reserve-rights-token
348,AdEx,ADX,8301523.655229515,0.09025632053100065,84781826,adex
352,Standard Tokenization Protocol,STPT,6749520.833617422,0.010102512073103417,669779217,stp-network
357,QuarkChain,QKC,10334640.819640791,0.002777151718940028,2398849926,quark-chain
366,Mainframe,MFT,7063306.024205867,0.0007754753709148707,8867344815,mainframe
374,Melon,MLN,5008677.644152346,5.409342757615476,1250000,melon
381,Rocket Pool,RPL,0.0,0.552795810008234,10245742,rocket-pool
