Rank,Name,Ticker,Market cap,Price,Circulating supply,id
1,Bitcoin,BTC,594601955892.82,30620.77,19418256,bitcoin
2,Ethereum,ETH,232916432171.5,1937.44,120218755,ethereum
3,Tether,USDT,83348827222.4,1.0001,83341708027,tether
4,BNB,BNB,38379537599.77,246.26,155850983,binancecoin
5,USD Coin,USDC,27397505928.9,1.0001,27393817520,usd-coin
6,XRP,XRP,25316849467.23,0.4845,52254289650,ripple
7,Cardano,ADA,10207186400.62,0.2921,34949540148,cardano
8,Dogecoin,DOGE,9526111339.95,0.06804,140012546384,dogecoin
9,Litecoin,LTC,8296138882.11,113.22,73276252,litecoin
10,Solana,SOL,7798827845.66,19.45,400893916,solana
11,TRON,TRX,6831808003.18,0.07599,89909181856,tron
12,Polkadot,DOT,6607838028.58,5.5019,1201007015,polkadot
13,Polygon,MATIC,6351227568.52,0.6815,9319469069,matic-network
14,Bitcoin Cash,BCH,5808380597.71,298.81,19438106,bitcoin-cash
15,Toncoin,TON,4921644230.66,1.4341,3431892088,tontoken
16,Wrapped Bitcoin,WBTC,4809094754.09,30616.27,157076,wrapped-bitcoin
17,Dai,DAI,4648210962.64,0.9999,4648724107,dai
18,Avalanche,AVAX,4533945542.55,13.12,345597679,avalanche-2
19,Shiba Inu,SHIB,4510542739.71,7.65e-06,589348006351362,shiba-inu
20,Binance USD,BUSD,4133492341.9,1.0001,4132947952,binance-usd
21,UNUS SED LEO,LEO,3583689981.32,3.8537,929938464,leo-token
22,Chainlink,LINK,3514020861.81,6.5304,538099970,chainlink
23,Cosmos,ATOM,3323305853.12,9.5881,346608690,cosmos
24,Uniswap,UNI,3215372831.73,5.5677,577501036,uniswap
25,Monero,XMR,3085389707.0,168.6,18299900,monero
26,TrueUSD,TUSD,3054958845.53,0.9993,3057058171,true-usd
27,Stellar,XLM,2899579742.06,0.1073,27024620646,stellar
28,Ethereum Classic,ETC,2888750779.07,20.38,141738863,ethereum-classic
29,OKB,OKB,2672971532.21,44.55,60000000,okb
30,Lido DAO,LDO,1872576950.31,2.1282,879907778,lido-dao
31,Internet Computer,ICP,1837200586.59,4.1977,437669817,internet-computer
32,Filecoin,FIL,1779837194.63,4.1089,433162281,filecoin
33,Hedera,HBAR,1615357195.04,0.05009,32249146929,hedera-hashgraph
34,Aptos,APT,1534729590.31,7.3454,208937413,apidae
35,VeChain,VET,1484875098.08,0.02042,72714516834,vechain
36,Arbitrum,ARB,1467186386.76,1.1507,1275000000,arbitrum
37,Cronos,CRO,1431626009.08,0.05667,25263013692,crypto-com-chain
38,NEAR Protocol,NEAR,1361457358.03,1.4681,927341457,near
39,Quant,QNT,1331261664.38,110.27,12072738,quant-network
40,The Graph,GRT,1074313714.91,0.1185,9063098655,the-graph
41,Aave,AAVE,1022174541.05,70.7,14458390,aave
42,Pax Dollar,USDP,988693149.88,1.0018,986890936,usdp
43,Stacks,STX,973071464.72,0.7002,1389654312,blockstack
44,Bitcoin SV,BSV,955462196.53,49.59,19266077,bsv
45,Algorand,ALGO,913454722.98,0.1237,7382548664,algorand
46,MultiversX,EGLD,902416253.53,35.19,25644276,elrond-erd-2
47,Fantom,FTM,875502533.2,0.3128,2799288336,fantom
48,Optimism,OP,859635262.13,1.3336,644594782,optimism
49,Maker,MKR,839599828.32,858.81,977631,maker
50,The Sandbox,SAND,836812320.9,0.4476,1869731926,the-sandbox
51,EOS,EOS,838757666.88,0.7655,1095653544,eos
52,BitDAO,BIT,819584567.38,0.4445,1843669839,bitdao
53,ApeCoin,APE,801819590.54,2.1753,368593750,apecoin
54,Tezos,XTZ,787807253.68,0.8349,943592504,tezos
55,Immutable,IMX,784107724.95,0.7537,1040385513,immutable-x
56,Decentraland,MANA,768477416.81,0.4059,1893095371,decentraland
57,Theta Network,THETA,764063537.39,0.7641,1000000000,theta-token
58,Flow,FLOW,743634258.49,0.7177,1036200000,flow
59,Render Token,RNDR,747076961.5,2.0254,368852897,render-token
61,Rocket Pool,RPL,738990602.03,37.95,19474470,rocket-pool
62,USDD,USDD,737505975.52,0.9985,738590294,usdd
63,eCash,XEC,721300530.88,3.712e-05,19432223423293,ecash
64,Injective,INJ,698484695.33,8.7305,80005555,injective-protocol
65,Neo,NEO,679800194.42,9.6372,70538831,neo
66,Curve DAO Token,CRV,663342167.9,0.7651,866950276,curve-dao-token
67,KuCoin Token,KCS,650385358.89,6.7193,96794195,kucoin-shares
68,Synthetix,SNX,619510972.84,2.3431,264400311,havven
69,Pepe,PEPE,621418452.84,1.59e-06,391790000000000,pepe
70,Conflux,CFX,608505051.26,0.2042,2979597645,conflux-token
71,Kava,KAVA,577727576.23,0.9546,605213783,kava
72,Gemini Dollar,GUSD,564790865.46,0.9975,566230295,gemini-dollar
73,Chiliz,CHZ,545749908.49,0.07769,7024695758,chiliz
74,Gala,GALA,543919409.56,0.02515,21624341073,gala
75,Klaytn,KLAY,536286399.82,0.1711,3135221631,klay-token
76,Zcash,ZEC,535307934.62,32.78,16328269,zcash
77,Compound,COMP,532546076.27,68.75,7746640,compound-coin
78,IOTA,MIOTA,513180201.17,0.1846,2779530283,iota
79,Terra Classic,LUNC,505224569.67,8.682e-05,5819301101236,luna-wormhole
80,GMX,GMX,499968942.9,56.53,8844846,gmx
81,PAX Gold,PAXG,482368765.1,1897.46,254218,pax-gold
82,Tether Gold,XAUT,473449814.45,1920.5,246524,tether-gold
83,Mina,MINA,460608590.14,0.4967,927293630,mina-protocol
84,XDC Network,XDC,454393895.43,0.03282,13847078491,xdce-crowd-sale
85,BitTorrent(New),BTT,452770658.46,4.8e-07,951421714286000,bittorrent
86,Casper,CSPR,443771025.36,0.03982,11143879804,casper-network
