Rank,Name,Ticker,Market cap,Price,Circulating supply,id
1,Bitcoin,BTC,436129331482.26,23477.3,18576643,bitcoin
2,Ethereum,ETH,72711065644.98,638.29,113915257,ethereum
3,XRP,XRP,25247252304.51,0.5561,45404028640,ripple
4,Tether,USDT,20293091729.71,0.9996,20300339262,tether
5,Litecoin,LTC,7583089812.36,114.67,66131986,litecoin
6,Bitcoin Cash,BCH,6476086511.26,348.16,18600863,bitcoin-cash
7,Chainlink,LINK,5195479300.22,13.07,397509556,chainlink
8,Cardano,ADA,5039863586.81,0.162,31112484646,cardano
9,Binance Coin,BNB,4932970915.74,34.16,144406561,binancecoin
10,Polkadot,DOT,4628079243.35,5.1885,891992110,polkadot
11,Stellar,XLM,3864704195.27,0.177,21837110720,stellar
12,Bitcoin SV,BSV,3400418236.31,182.79,18602739,bsv
13,USD Coin,USDC,3356572079.29,0.9999,3356930102,usd-coin
14,EOS,EOS,2943075513.43,3.135,938776322,eos
15,Wrapped Bitcoin,WBTC,2715966896.79,23472.0,115711,wrapped-bitcoin
16,Monero,XMR,2713151523.74,152.5,17791156,monero
17,NEM,XEM,2602881250.22,0.2892,8999999999,nem
18,TRON,TRX,2237591259.65,0.03123,71659657369,tron
19,Tezos,XTZ,1708882906.02,2.2664,754020902,tezos
20,Crypto.com Coin,CRO,1471282845.89,0.06605,22274885843,crypto-com-chain
21,UNUS SED LEO,LEO,1351912243.21,1.3526,999498893,leo-token
22,Filecoin,FIL,1263909950.97,28.35,44584205,filecoin
23,Neo,NEO,1239058563.73,17.57,70538831,neo
24,Dai,DAI,1125824653.48,1.0008,1124972360,dai
25,Dash,DASH,1081333845.07,109.49,9875673,dash
26,VeChain,VET,1048770392.09,0.01631,64315576989,vechain
27,Cosmos,ATOM,1043078284.67,5.0258,207545035,cosmos
28,Aave,AAVE,1031344697.28,85.97,11996639,aave
29,Revain,REV,991950059.35,0.01166,85061485690,revain
30,Uniswap,UNI,967631324.66,3.7657,256959996,uniswap
31,The Graph,GRT,932350245.47,0.7485,1245666867,the-graph
32,THETA,THETA,911403326.27,0.9114,1000000000,theta-token
33,IOTA,MIOTA,899916333.5,0.3238,2779530283,iota
34,Binance USD,BUSD,827965120.86,1.0001,827882333,binance-usd
35,Huobi Token,HT,810596614.37,4.0837,198497676,huobi-token
36,Zcash,ZEC,797024835.93,74.27,10731963,zcash
37,yearn.finance,YFI,781569415.2,26080.11,29968,yearn-finance
38,Ethereum Classic,ETC,753118803.99,6.4749,116313299,ethereum-classic
39,Waves,WAVES,747284198.9,7.196,103847740,waves
40,Celsius,CEL,698034400.47,2.9223,238863520,celsius-degree-token
41,Compound,COMP,672840267.35,153.31,4388843,compound-coin
42,Synthetix,SNX,656519579.21,5.9403,110519345,havven
43,Dogecoin,DOGE,590086989.12,0.004625,127595667186,dogecoin
44,Maker,MKR,545602712.94,546.53,998300,maker
45,Zilliqa,ZIL,498121764.39,0.04624,10773129170,zilliqa
46,FTX Token,FTT,469650706.88,4.9779,94346958,ftx-token
47,SushiSwap,SUSHI,461222033.06,2.7003,170805116,sushi
48,Kusama,KSM,453568505.48,53.55,8470098,kusama
49,OMG Network,OMG,442643179.22,3.1562,140245398,omisego
50,Ontology,ONT,442565558.9,0.5501,804535798,ontology
51,UMA,UMA,428217273.92,7.7147,55506671,uma
52,Decred,DCR,420570604.01,33.94,12389802,decred
53,Algorand,ALGO,396471727.81,0.339,1169514794,algorand
54,Nexo,NEXO,385279693.72,0.688,560000011,nexo
55,Elrond,EGLD,372198340.82,25.56,14559063,elrond-erd-2
56,OKB,OKB,357504643.44,5.9584,60000000,okb
57,Basic Attention Token,BAT,346147730.76,0.232,1492067763,basic-attention-token
58,BitTorrent,BTT,332965772.0,0.0003364,989911382667,bittorrent
59,renBTC,RENBTC,328064650.57,23452.34,13989,renbtc
60,DigiByte,DGB,307185412.79,0.02216,13861365344,digibyte
61,0x,ZRX,296412624.87,0.3953,749772094,0x
62,TrueUSD,TUSD,274663699.32,0.9987,275031537,true-usd
63,Qtum,QTUM,273477356.5,2.8052,97488732,qtum
64,ICON,ICX,248595932.07,0.4304,577578488,icon
65,Avalanche,AVAX,254774648.64,3.3115,76937055,avalanche-2
66,HUSD,HUSD,248514356.82,1.0005,248391042,husd
67,Ren,REN,246312755.59,0.2785,884532525,republic-protocol
68,Paxos Standard,PAX,244509688.01,0.9982,244951954,
69,Hedera Hashgraph,HBAR,237765460.76,0.03695,6435507473,hedera-hashgraph
70,SwissBorg,CHSB,227444067.13,0.2449,928890379,swissborg
71,Ampleforth,AMPL,209771128.04,0.9011,232804009,ampleforth
72,Blockstack,STX,207989138.09,0.2922,711834032,blockstack
73,NEAR Protocol,NEAR,208234265.46,1.0575,196911019,near
74,Loopring,LRC,205373137.52,0.1709,1201979710,loopring
75,ABBC Coin,ABBC,204003826.92,0.2432,838764802,alibabacoin
76,HedgeTrade,HEDG,201160556.89,0.593,339231468,hedgetrade
77,Celo,CELO,197010491.85,1.5831,124447717,celo
78,Reserve Rights,RSR,190809739.03,0.02041,9349999000,reserve-rights-token
79,Augur,REP,193793291.78,17.62,11000000,augur
80,Terra,LUNA,187484797.01,0.4889,383481436,terra-luna-2
81,Kyber Network,KNC,185197927.17,0.922,200862212,kyber-network-crystal
82,Bitcoin Gold,BTG,171674807.07,9.8022,17513924,bitcoin-gold
83,Lisk,LSK,170972359.72,1.3493,126714407,lisk
84,Energy Web Token,EWT,169655395.8,5.6435,30062138,ecowatt
85,Ocean Protocol,OCEAN,166840236.05,0.3982,419026837,ocean-protocol
86,Siacoin,SC,164296276.04,0.003635,45195502992,shibchain
87,THORChain,RUNE,155020432.98,0.9785,158432088,thorchain
88,Quant,QNT,154011112.07,12.76,12072738,quant-network
89,MaidSafeCoin,MAID,150283756.73,0.3321,452552412,maidsafecoin-token
90,TerraUSD,UST,150122339.93,0.9974,150513382,terrausd-wormhole
91,Nano,NANO,143895262.9,1.0799,133248297,nanomatic
92,CyberVein,CVT,137813013.36,0.13,1060404496,concertvr
93,Band Protocol,BAND,133040027.61,6.4916,20494033,band-protocol
94,Decentraland,MANA,132043897.16,0.08899,1483780948,decentraland
95,ZB Token,ZB,126809384.05,0.2737,463288810,zb-token
96,Status,SNT,126491594.86,0.03645,3470483788,status
97,Enjin Coin,ENJ,125769582.31,0.1528,823130411,enjincoin
98,Verge,XVG,123722759.87,0.007541,16406509743,verge
99,Aragon,ANT,122852457.16,3.1016,39609523,aragon
100,Bancor,BNT,120701395.34,1.3037,92583791,bancor
101,Horizen,ZEN,119757369.58,11.34,10565156,zencash
102,Numeraire,NMR,119902332.26,26.96,4448233,numeraire
103,Ravencoin,RVN,113159021.3,0.01463,7733120000,ravencoin
104,NXM,NXM,106498722.38,18.36,5801350,nxm
105,MonaCoin,MONA,104820877.42,1.5947,65729675,mona
106,Gnosis,GNO,103196230.76,68.59,1504589,gnosis
107,Bitcoin Diamond,BCD,99792459.1,0.5351,186492898,bitcoin-diamond
108,Holo,HOT,102600297.19,0.0006139,167119427985,holotoken
109,IOST,IOST,98931161.5,0.006456,15324121695,iostoken
110,Orchid,OXT,97852103.3,0.2662,367584352,orchid-protocol
111,Curve DAO Token,CRV,95497386.85,0.6149,155297961,curve-dao-token
112,Bytom,BTM,93985751.0,0.06735,1395524819,bytom
113,Nervos Network,CKB,93683510.58,0.004291,21830720290,nervos-network
114,Matic Network,MATIC,92225297.63,0.01922,4798458112,matic-network
115,RSK Infrastructure Framework,RIF,90341574.91,0.1333,677726677,rif-token
116,Helium,HNT,88609614.17,1.4231,62265933,helium
117,Balancer,BAL,88275370.97,12.71,6943831,balancer
118,Chiliz,CHZ,85596372.7,0.01576,5429628749,chiliz
119,Golem,GNT,85646541.67,0.1212,706940182,greentrust
120,Arweave,AR,83354934.63,2.4961,33394701,arweave
121,Keep3rV1,KP3R,83318856.61,416.59,200001,keep3rv1
122,Theta Fuel,TFUEL,81224703.69,0.01637,4962631792,theta-fuel
123,PAX Gold,PAXG,81212176.62,1888.64,43000,pax-gold
124,DxChain Token,DX,80971601.16,0.001619,50000000000,dxchain
125,BitShares,BTS,78450191.35,0.0262,2994810000,bitshares
126,Oasis Network,ROSE,78070763.69,0.05205,1500000000,rose
127,Storj,STORJ,77111103.93,0.3572,215878432,storj
128,iExec RLC,RLC,74047144.73,0.9248,80070793,iexec-rlc
129,Kava.io,KAVA,73411600.86,1.5661,46876230,kava
130,Ankr,ANKR,73344283.34,0.01129,6496232711,ankr
131,Swipe,SXP,73232371.47,0.9112,80366934,swipe
132,Ardor,ARDR,73552595.08,0.07363,998999495,ardor
133,Solana,SOL,72815661.42,1.5636,46569948,solana
134,Komodo,KMD,71347649.46,0.5787,123299942,komodo
135,Steem,STEEM,71171405.13,0.1832,388407692,steem
136,Kin,KIN,70556221.9,4.648e-05,1518114145968,kin
137,The Midas Touch Gold,TMTG,67968701.61,0.008248,8241111256,the-midas-touch-gold
138,Unibright,UBT,66325365.93,0.4457,148799999,unibright
139,Wanchain,WAN,65737583.6,0.3889,169028581,wanchain
140,DFI.Money,YFII,64417922.38,1669.03,38596,yfii-finance
141,Syntropy,NOIA,64328839.8,0.2002,321395830,noia-network
142,Civic,CVC,64105677.33,0.09568,670000000,civic
143,aelf,ELF,63913080.29,0.1174,544480200,aelf
144,WAX,WAXP,64614620.4,0.04454,1450644242,wax
145,Penta,PNT,61359324.59,0.00292,21014319521,pnetwork
146,KuCoin Shares,KCS,63117873.43,0.7878,80118638,kucoin-shares
147,JUST,JST,62446938.83,0.02763,2260326706,just
148,QuarkChain,QKC,55468984.53,0.005765,9621710436,quark-chain
149,Utrust,UTK,61302018.24,0.1362,450000000,utrust
150,Kleros,PNK,61628204.71,0.106,581194725,kleros
151,TomoChain,TOMO,59460713.12,0.7785,76377900,tomochain
152,OriginTrail,TRAC,57482645.13,0.1692,339810587,origintrail
153,Hive,HIVE,56417149.92,0.1367,412785682,hive
154,Divi,DIVI,56616790.87,0.02753,2056310100,divi
155,Serum,SRM,56831979.43,1.1366,50000000,serum
156,Stratis,STRAX,56004691.46,0.5596,100074421,stratis
157,Energi,NRG,55255582.38,1.5286,36148624,energi
158,Electroneum,ETN,53841688.06,0.005269,10219195035,electroneum
159,Grin,GRIN,53876126.75,0.8881,60663540,grin
160,Velas,VLX,52709939.01,0.02502,2106296362,velas
161,Fantom,FTM,52976012.62,0.02082,2545006273,fantom
162,Ark,ARK,51824362.56,0.4116,125924761,ark
163,Hyperion,HYN,49269911.24,0.1555,316765917,
164,Pundi X,NPXS,48974119.07,0.0002088,234544488396,pundi-x
165,Injective Protocol,INJ,44357808.26,2.9873,14848790,injective-protocol
166,Power Ledger,POWR,43926241.81,0.1036,423992467,power-ledger
167,Aeternity,AE,43472103.84,0.1327,327511642,aeternity
168,Harmony,ONE,43489450.71,0.005282,8234250415,harmony
169,MCO,MCO,42315723.53,2.6793,15793831,monaco
170,Fetch.ai,FET,42143308.43,0.05648,746113681,fetch-ai
171,SUN,SUN,42260895.87,9.1912,4597973,sun-token
172,Firo,XZC,41583933.64,3.6671,11339881,
173,Haven Protocol,XHV,41296672.12,2.9157,14163323,haven
174,ShareToken,SHR,41396009.24,0.01802,2297400730,sharering
175,SingularityNET,AGI,41342648.3,0.04848,852691753,agility
176,IoTeX,IOTX,41910917.22,0.007309,5734304441,iotex
177,Polymath,POLY,43037776.93,0.07816,550670901,polymath
178,IRISnet,IRIS,41441273.96,0.04456,929909347,iris-network
