Rank,Name,Ticker,Market cap,Price,Circulating supply,id
13,Uniswap,UNI,15421482342.437128,29.507122950273846,311687012,uniswap
17,Aave,AAVE,4766982643.335116,379.44966183449856,12418101,aave
36,Synthetix,SNX,2900644432.9959545,19.311142042581956,114841533,havven
38,The Graph,GRT,2074361331.1046317,1.6814048988573151,1245666867,the-graph
39,Maker,MKR,2031940173.4846814,2242.88321789417,995239,maker
42,SushiSwap,SUSHI,2086851601.8124049,14.794706571531165,127244443,sushi
52,PancakeSwap,CAKE,2323232190.866892,15.652314095013573,125814400,pancakeswap-token
54,Polygon,MATIC,1776309707.183942,0.3519967958488334,4966397110,matic-network
55,Nexo,NEXO,1501235802.0930426,2.6798375155758065,560000011,nexo
57,yearn.finance,YFI,1299293553.7175257,35911.46695624134,36635,yearn-finance
58,Celsius,CEL,2087076014.5327935,5.426827500051849,238863520,celsius-degree-token
59,UMA,UMA,1488691006.5389767,24.687640284173114,56098135,uma
61,Fantom,FTM,995969064.9216479,0.39110115054919503,2545006273,fantom
65,OKB,OKB,4311258583.298377,15.879695016763604,60000000,okb
67,0x,ZRX,1320252932.335846,1.7207417706007455,750306451,0x
70,SwissBorg,CHSB,953299771.5679661,1.0107498183140207,939211037,swissborg
80,Bancor,BNT,1282007732.2077792,7.351302754577307,140515805,bancor
86,1inch,1INCH,641364821.5504814,4.246245080707285,143867343,1inch
87,Reserve Rights,RSR,1062918096.514391,0.08009766437104622,9349999000,reserve-rights-token
97,Curve DAO Token,CRV,779141817.1609648,2.925596514880324,233099150,curve-dao-token
100,Decentraland,MANA,1259852276.5635865,0.9426944304492432,1574538749,decentraland
103,DODO,DODO,400793223.99491066,3.6250433015668038,98181770,dodo
104,Ocean Protocol,OCEAN,592641111.7721398,1.3838854290872293,419026837,ocean-protocol
114,Status,SNT,580170809.478293,0.16287710557255908,3470483788,status
118,Serum,SRM,285290297.9630265,5.671059323641967,50000000,serum
119,Band Protocol,BAND,380071710.15834564,15.789083903297731,20494033,band-protocol
121,Balancer,BAL,614955392.1627185,56.78244752159907,6943831,balancer
129,Injective Protocol,INJ,165348617.22909236,12.175268515230092,15664661,injective-protocol
130,Polymath,POLY,486242697.3567288,0.5953180225953529,595008568,polymath
133,Fetch.ai,FET,444616471.5754274,0.6324035580053003,746113681,fetch-ai
134,Gnosis,GNO,252159546.41656566,167.61902387959773,1504587,gnosis
135,ZB Token,ZB,48061255.078283615,0.42706629585600386,463288810,zb-token
139,Swipe,SXP,301274341.0330871,3.4012098684857888,85736975,swipe
140,Ankr,ANKR,1115447339.8967383,0.1586629764230442,6496232711,ankr
151,Aragon,ANT,384151110.71095407,10.865181873906367,39609523,aragon
153,Unibright,UBT,240035272.91570655,1.5941950222220858,149999999,unibright
154,saffron.finance,SFI,138190929.74426216,1717.922370512521,77796,saffron-finance
158,Stratis,STRAX,203366465.47249725,1.9899323724303541,128719682,stratis
167,aelf,ELF,195151468.60089377,0.4208695743493642,544480200,aelf
168,Hifi Finance,MFT,257420196.37890625,0.02721595979107273,10000000000,mainframe
178,Unifi Protocol DAO,UNFI,59084362.284234874,24.139325301879676,3296667,unifi-protocol-dao
184,Bytom,BTM,279167142.9698816,0.16658023849584946,1412142382,bytom
190,Wootrade,WOO,190092651.97100842,0.48069582497292573,375777921,woo-network
195,Populous,PPT,127910719.01790734,3.490440101984205,53252246,populous
198,Phala Network,PHA,159383258.4182776,0.8953820702837046,147623146,pha
199,Badger DAO,BADGER,307712862.42857087,39.30502587444077,2318032,badger-dao
210,XinFin Network,XDC,576823990.6318672,0.047204014094525786,12248308915,xdce-crowd-sale
215,NXM,NXM,538328093.5159113,77.22090952884763,6372806,nxm
224,Orion Protocol,ORN,354047004.20027876,16.901625350802057,20530000,orion-protocol
231,Gala,GALA,186951565.88301212,0.024706750651669426,6977205436,gala
232,ZKSwap,ZKS,690371775.1115502,3.3283161543478084,80000000,zkspace
238,Mirror Protocol,MIR,410342628.4242155,7.989407881925627,38815971,mirror-protocol
247,The Sandbox,SAND,470015917.9041929,0.6782463783788668,668256277,the-sandbox
265,NFTX,NFTX,80651487.61725686,191.30255636210768,441900,nftx
266,Perpetual Protocol,PERP,242590021.27326563,8.392045495869471,21795505,perpetual-protocol
271,WHALE,WHALE,184998200.42514345,33.79231043821687,5050683,whale
278,Reef,REEF,408831474.9088629,0.036110216268110874,3026721973,reef
279,Livepeer,LPT,852073112.838578,36.21068748372041,21164655,livepeer
284,AdEx Network,ADX,183907974.9264484,1.4496185264002839,114360752,adex
286,Origin Protocol,OGN,355478095.2559741,1.6696385208770348,242251929,origin-protocol
291,QuarkChain,QKC,321626226.09032965,0.049782624840688586,6399906497,quark-chain
292,Akropolis,AKRO,181614530.90086228,0.0662012517438438,2625709236,akropolis
293,Rocket Pool,RPL,230985259.03746003,14.33543481660565,10279742,rocket-pool
300,Mask Network,MASK,1095745079.2572694,17.715275755498023,9000000,mask-network
306,Request,REQ,114487741.0135378,0.14815838166384807,999912165,request-network
307,DFI.Money,YFII,101380385.88207875,2545.0553942560723,38596,yfii-finance
308,BarnBridge,BOND,60404669.70348959,44.4447574246312,1503550,barnbridge
315,Wrapped NXM,WNXM,101071312.018304,57.003973750515435,1676964,wrapped-nxm
322,Rari Governance Token,RGT,109403516.77867071,12.728299620684572,8684107,rari-governance-token
326,Divi,DIVI,139569925.8073871,0.06258930393496158,2172652762,divi
337,Orbs,ORBS,506249501.131306,0.23125146119676107,2229950518,orbs
342,Tornado Cash,TORN,48254862.51637853,94.27600902810079,317302,tornado-cash
345,Beefy.Finance,BIFI,6928481.901517948,0.08190094856958616,72000,bifi
355,Axie Infinity,AXS,281719984.64077264,5.085393977696767,42182729,axie-infinity
359,DIA,DIA,113125560.47956274,4.412752598558381,28271916,dia-data
366,Frax Share,FXS,77929387.27636361,8.093027422811886,7248177,frax-share
381,Enzyme,MLN,124320607.20242594,93.42953212844498,1477122,melon
383,DAO Maker,DAO,133678830.6065982,6.850428956806955,16400000,dao-maker
384,API3,API3,174156471.19611037,7.978814791697944,13847549,api3
386,BoringDAO,BOR,76998784.27439876,917.3724948473464,79724,boringdao-[old]
