Rank,Name,Ticker,Market cap,Price,Circulating supply,id
10,Polygon,MATIC,10195528387.433098,1.1262415414158302,8734317475,matic-network
16,Uniswap,UNI,4634742405.97019,6.151329689500814,762209327,uniswap
28,OKB,OKB,12201913988.625412,49.491590283308746,60000000,okb
30,ApeCoin,APE,1747698975.1699312,4.741779620845471,361250000,apecoin
46,Aave,AAVE,1077853012.082178,75.42474082837411,14093193,aave
48,BitDAO,BIT,649545024.7719063,0.514499100923598,2090946169,bitdao
53,Axie Infinity,AXS,1014425890.3442744,8.791744785295865,100125814,axie-infinity
58,The Sandbox,SAND,1124670460.1254964,0.6208986232845777,1499470108,the-sandbox
59,Decentraland,MANA,1055697137.3014814,0.5797842297659279,1855084192,decentraland
60,Fantom,FTM,1113658070.451289,0.4010400221934428,2767863375,fantom
61,PancakeSwap,CAKE,702751906.1734779,3.8023541842825477,164963195,pancakeswap-token
62,Maker,MKR,773806446.1465875,857.5866782714639,977631,maker
64,The Graph,GRT,1248344316.1495566,0.14168918785462026,8722579391,the-graph
73,Nexo,NEXO,366961481.79126734,0.6551439675000647,560000011,nexo
74,Synthetix,SNX,906000644.4693953,2.8756280930516622,249218759,havven
78,Lido DAO,LDO,2162861350.074656,2.547606722268879,312951154,lido-dao
80,Frax Share,FXS,722139695.1650215,9.701267352279082,72711918,frax-share
82,XDC Network,XDC,412265246.28646225,0.029813657765174365,12305012699,xdce-crowd-sale
84,1inch Network,1INCH,431648607.37675065,0.5200292504591867,783998309,1inch
86,ImmutableX,IMX,841966114.5310447,0.991514435014078,766468467,immutable-x
88,Curve DAO Token,CRV,686667119.4074361,0.9092943544687697,531583334,curve-dao-token
97,Balancer,BAL,253823751.05980897,6.383642131572313,46342785,balancer
99,Convex Finance,CVX,438035484.9358018,5.837188491167609,72461262,convex-finance
102,Ethereum Name Service,ENS,361019013.9105548,14.013679781482706,20244862,ethereum-name-service
104,Gnosis,GNO,266867348.70939627,103.00518970790458,2589588,gnosis
106,SushiSwap,SUSHI,231538610.38325176,1.201587151245645,222257372,sushi
111,SwissBorg,CHSB,198581072.7615828,0.2091890284429727,1000000000,swissborg
118,yearn.finance,YFI,327803118.07244045,10001.482039601882,36638,yearn-finance
127,WOO Network,WOO,298876476.49327797,0.1815100897210349,1212242610,woo-network
129,Ankr,ANKR,276990379.5436909,0.03396249963180946,9662899378,ankr
133,STEPN,GMT,224677291.15739533,0.37450582609013966,600000000,stepn
134,Mask Network,MASK,218225916.8136917,3.197635176187789,68200000,mask-network
139,Polymath,POLY,178772613.07152095,0.19913305759812408,924998413,polymath
146,0x,ZRX,205675851.92490876,0.2423973408404851,847496055,0x
148,Audius,AUDIO,268308875.64109707,0.2708306630254201,935984399,audius
150,Livepeer,LPT,164021907.32489756,5.9990691827793485,26988720,livepeer
151,Reserve Rights,RSR,199617457.58327433,0.004379569986050386,42302323974,reserve-rights-token
155,Gala,GALA,264370328.6564217,0.03505294547022112,6977205436,gala
156,Celsius,CEL,161631041.69154704,0.38026411937615556,238863520,celsius-degree-token
157,MAGIC,MAGIC,259845459.58595717,1.2279619409096822,205158601,magic
158,UMA,UMA,145135281.9215879,2.0673924302047264,68947415,uma
159,SXP,SXP,160848701.47130862,0.28925402812002543,509272051,swipe
160,Render Token,RNDR,371074209.7949345,1.2389173482383042,253798860,render-token
162,ConstitutionDAO,PEOPLE,113753721.04285029,0.02249629569116845,5060137335,constitutiondao
163,ssv.network,SSV,269544550.335017,38.09204700189188,10000000,ssv-network
164,Ribbon Finance,RBN,141399361.0450772,0.21840312565950462,527016135,ribbon-finance
165,Ocean Protocol,OCEAN,160480798.4966373,0.3702342951750661,613099141,ocean-protocol
170,Injective,INJ,253850231.73308757,3.259912710538052,73005554,injective-protocol
172,Aragon,ANT,96181813.47717544,2.4050821272060703,41958140,aragon
173,Tribe,TRIBE,116163976.75804879,0.255205897176718,453448622,tribe-2
176,Smooth Love Potion,SLP,116860869.63385962,0.0029243290685366887,42649298092,smooth-love-potion
177,Request,REQ,76518490.27196723,0.0996114892119727,999830316,request-network
182,aelf,ELF,134014905.09243621,0.29053700369413404,527488946,aelf
187,DAO Maker,DAO,250839900.40996915,1.6782692791082094,92074259,dao-maker
188,Illuvium,ILV,177675228.53001687,77.56662480365105,1959119,illuvium
189,Kyber Network Crystal v2,KNC,118973480.78353073,0.7370183231445854,164893760,kyber-network-crystal
192,dYdX,DYDX,362124670.38082916,2.3866620462895742,65569295,dydx
193,Fetch.ai,FET,449082668.64884037,0.4304377892739496,818912300,fetch-ai
194,Status,SNT,107563386.29077466,0.02715971464915203,3921516776,status
197,Chromia,CHR,87756280.51788592,0.15472838943696837,686549902,chromaway
199,API3,API3,116630944.34362963,1.4451152362588195,71748537,api3
214,NXM,NXM,305635218.1492643,45.20540427733538,6594068,nxm
216,GensoKishi Metaverse,MV,18797028.685380183,0.15038652163809368,1709312901,gensokishis-metaverse
218,Rocket Pool,RPL,752010869.3295286,39.176081450694326,10279742,rocket-pool
234,DeXe,DEXE,104169521.3141994,2.8579177232007096,36472597,dexe
241,Persistence,XPRT,86059989.31612206,0.5720244083681636,141689272,persistence
243,MetisDAO,METIS,125864260.24536906,28.93620142682768,4404390,metis-token
272,Orbs,ORBS,97046951.80086651,0.03295991046281535,2876767039,orbs
275,Bancor,BNT,69791418.92969084,0.4437172992963546,162429168,bancor
285,Spell Token,SPELL,82979478.1503656,0.0007392148613892361,107405628969,spell-token
286,Galxe,GAL,75339579.91576186,1.6209752302244707,54267333,project-galaxy
287,NKN,NKN,68931363.82960866,0.10611328310064395,700000000,nkn
288,Stratis,STRAX,81299261.16310534,0.5541341680841451,144644661,stratis
290,Bifrost,BFC,91483830.32343377,0.07183388056969083,1088467441,bifrost
300,Hashflow,HFT,105655952.1035464,0.6049428719640016,178541277,hashflow
307,Liquity,LQTY,175362008.4458524,1.9252473009226423,89812746,liquity
312,QuarkChain,QKC,72580856.16233836,0.01061943986136395,6399906497,quark-chain
317,Stargate Finance,STG,133033602.5262688,0.7913480253582682,137293639,stargate-finance
318,Band Protocol,BAND,213146808.20576108,1.729193908647063,35191821,band-protocol
326,Phala Network,PHA,88325907.3280845,0.17145919669460172,453425971,pha
327,Reef,REEF,63596765.33420914,0.0029337676782092035,21017770673,reef
339,DFI.Money,YFII,48212215.84080815,1211.8066993343134,38596,yfii-finance
348,Ampleforth Governance Token,FORTH,38265196.00984691,4.084794465495008,15051575,ampleforth-governance-token
349,Origin Protocol,OGN,60300919.49322784,0.11995138919151041,503793564,origin-protocol
351,STP,STPT,84763232.46184538,0.04598240244827437,1648670278,stp-network
359,Dawn Protocol,DAWN,57465689.21821764,0.7709502641836888,74464266,dawn-protocol
364,DODO,DODO,83112005.67614742,0.1992660283449687,428775654,dodo
365,Alien Worlds,TLM,64670288.361843124,0.018762316172402777,3324219637,alien-worlds
369,Enzyme,MLN,34196634.60020666,23.521439981282366,2038518,melon
372,Divi,DIVI,23920402.57869801,0.007256696082716721,3215314061,divi
385,Badger DAO,BADGER,62040278.800109446,3.2609464023335386,16928536,badger-dao
